EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,PA_S1_deg,Flux_S1_3d,PA_S2_deg,Flux_S2_3d,PA_S3_deg,Flux_S3_3d,PA_S4_deg,Flux_S4_3d,PA_S5_deg,Flux_S5_3d,PA_S6_deg,Flux_S6_3d,PA_S7_deg,Flux_S7_3d,PA_S8_deg,Flux_S8_3d,PitchAngleMethod
2020-06-22 12:00:00,0.00960000013001263,-0.444300001859665,0.224799999594688,111.262201407451,NaN,156.262201407451,NaN,158.737798592549,NaN,113.737798592549,NaN,68.7377985925493,NaN,23.7377985925493,NaN,21.2622014074507,NaN,66.2622014074507,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-03 12:00:00,0.00884615382752739,-0.43892307464893,0.219923079013824,111.345404355939,0.0512799993157387,156.345404355939,0.05137666563193,158.654595644061,0.0467666673163573,113.654595644061,0.171333332856496,68.6545956440608,0.0513666657110055,23.6545956440608,0.0541966656843821,21.3454043559392,0.0606899994115035,66.3454043559392,0.0563833341002464,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-04 12:00:00,0.00987499987240881,-0.435249999165535,0.218999996781349,111.200290028161,0.0892766664425532,156.200290028161,0.0697599984705448,158.799709971839,0.066046666353941,113.799709971839,0.22733332713445,68.7997099718388,0.0726399980485439,23.7997099718388,0.0727599995831649,21.2002900281613,0.0824866654972235,66.2002900281612,0.0754333324730396,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-05 12:00:00,0.0063333334789301,-0.434750000635783,0.216666664928198,111.665387897138,0.110126666724682,156.665387897138,0.0853233312567075,158.334612102862,0.0834833333889643,113.334612102862,0.26466666162014,68.3346121028624,0.0868333304921786,23.3346121028624,0.08610666791598,21.6653878971376,0.101936665674051,66.6653878971376,0.0932266662518183,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-06 12:00:00,0.00369999994290993,-0.437399995326996,0.217399998009205,112.015342188109,0.142333336174488,157.015342188109,0.11099333067735,157.984657811891,0.116193334261576,112.984657811891,0.331666658322016,67.9846578118913,0.115129997332891,22.9846578118913,0.11659000068903,22.0153421881087,0.122333332896233,67.0153421881087,0.121696668366591,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-07 12:00:00,0.00681249995977851,-0.438437500968575,0.21299999859184,111.609802225866,0.150000003476938,156.609802225866,0.141846664249897,158.390197774134,0.146113333602746,113.390197774134,0.430666655302048,68.390197774134,0.147796665628751,23.390197774134,0.151923331121604,21.609802225866,0.151666668554147,66.609802225866,0.146363337834676,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-08 12:00:00,0.00320000015199184,-0.435199999809265,0.214599999785423,112.078715075638,0.185666670401891,157.078715075638,0.17699999610583,157.921284924362,0.172000000874201,112.921284924362,0.513666649659475,67.9212849243625,0.183666666348775,22.9212849243625,0.193333327770233,22.0787150756375,0.171666666865349,67.0787150756375,0.176666672031085,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-09 12:00:00,0.00575000007908481,-0.433749996125698,0.218916665762663,111.740503877576,0.179666668176651,156.740503877576,0.178999995191892,158.259496122424,0.171666666865349,113.259496122424,0.506999989350637,68.2594961224244,0.181666667262713,23.2594961224244,0.189666663606962,21.7405038775756,0.172666663924853,66.7405038775756,0.169333338737488,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-10 12:00:00,0.00637499993899837,-0.438000001013279,0.221750000491738,111.666130591741,0.175666665037473,156.666130591741,0.143509996434053,158.333869408259,0.140233335395654,113.333869408259,0.386333331465721,68.3338694082594,0.13952333231767,23.3338694082594,0.149343331654867,21.6661305917406,0.138606662551562,66.6661305917406,0.139196671545506,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-11 12:00:00,0.0076666665263474,-0.441166664163272,0.218166666726271,111.504404777398,0.149999996026357,156.504404777398,0.126843330760797,158.495595222602,0.131900000075499,113.495595222602,0.36033333837986,68.4955952226017,0.126856664816538,23.4955952226017,0.134010002017021,21.5044047773984,0.143939996759097,66.5044047773984,0.125863336026669,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-07-12 12:00:00,0.00887500011594966,-0.437874995172024,0.222000000998378,111.338868533221,0.135333329439163,156.338868533221,0.108759999275208,158.661131466779,0.11390000085036,113.661131466779,0.320333336790403,68.6611314667787,0.112189998229345,23.6611314667787,0.119010001420975,21.3388685332213,0.132273331284523,66.3388685332213,0.115530001620452,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
