EpochUTC,BR_hourly_nT,BT_hourly_nT,BN_hourly_nT,PA_S1_deg,Flux_S1_1h,PA_S2_deg,Flux_S2_1h,PA_S3_deg,Flux_S3_1h,PA_S4_deg,Flux_S4_1h,PA_S5_deg,Flux_S5_1h,PA_S6_deg,Flux_S6_1h,PA_S7_deg,Flux_S7_1h,PA_S8_deg,Flux_S8_1h,PitchAngleMethod
2020-06-27 07:20:58,0.00899999961256981,-0.444000005722046,0.219999998807907,111.338758156623,0.155000001192093,156.338758156623,0.0988200008869171,158.661241843377,0.0961500033736229,113.661241843377,0.347000002861023,68.6612418433774,0.119999997317791,23.6612418433774,0.126000002026558,21.3387581566226,0.0934799984097481,66.3387581566226,0.184000000357628,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 08:12:10,0.0140000004321337,-0.435999989509583,0.221000000834465,110.660859075642,NaN,155.660859075642,NaN,159.339140924358,NaN,114.339140924358,NaN,69.339140924358,NaN,24.339140924358,NaN,20.660859075642,0.197999998927116,65.660859075642,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 20:22:34,0.0140000004321337,-0.44200000166893,0.226999998092651,110.685808041855,0.296000003814697,155.685808041855,0.314999997615814,159.314191958145,0.143999993801117,114.314191958145,0.51800000667572,69.3141919581451,0.171000003814697,24.3141919581451,0.143999993801117,20.6858080418549,0.202999994158745,65.6858080418549,0.143999993801117,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 21:00:10,0.0130000002682209,-0.441000014543533,0.226999998092651,110.811497766014,0.158999994397163,155.811497766014,0.158000007271767,159.188502233986,0.175999999046326,114.188502233986,0.565999984741211,69.1885022339865,0.199000000953674,24.1885022339865,0.207000002264977,20.8114977660135,0.188999995589256,65.8114977660135,0.247999995946884,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 22:16:58,0.0109999999403954,-0.437999993562698,0.229000002145767,111.061367292395,0.0961500033736229,156.061367292395,0.151999995112419,158.938632707605,0.142000004649162,113.938632707605,0.361000001430511,68.9386327076054,0.142000004649162,23.9386327076053,0.171000003814697,21.0613672923947,0.189999997615814,66.0613672923946,0.165999993681908,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-27 23:08:10,0.00800000037997961,-0.437999993562698,0.226999998092651,111.453618027837,0.142000004649162,156.453618027837,0.159999996423721,158.546381972163,0.148000001907349,113.546381972163,0.363000005483627,68.5463819721629,0.164000004529953,23.5463819721629,0.165999993681908,21.4536180278371,0.216999992728233,66.4536180278371,0.238000005483627,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-28 00:24:58,0.0120000001043081,-0.437999993562698,0.225999996066093,110.930645158563,0.104000002145767,155.930645158563,0.151999995112419,159.069354841437,0.163000002503395,114.069354841437,0.402999997138977,69.0693548414369,0.189999997615814,24.0693548414369,0.123000003397465,20.9306451585631,0.171000003814697,65.9306451585631,0.136000007390976,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-28 01:16:10,0.0130000002682209,-0.442999988794327,0.222000002861023,110.819116320003,0.250999987125397,155.819116320003,0.234999999403954,159.180883679997,0.189999997615814,114.180883679997,0.33899998664856,69.1808836799972,0.151999995112419,24.1808836799972,0.138999998569489,20.8191163200028,0.142000004649162,65.8191163200028,0.123000003397465,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-28 02:07:22,0.0130000002682209,-0.449000000953674,0.217999994754791,110.841565434038,0.103000000119209,155.841565434038,0.158000007271767,159.158434565962,0.118000000715256,114.158434565962,0.352999985218048,69.158434565962,0.142000004649162,24.158434565962,0.150000005960464,20.841565434038,0.101000003516674,65.841565434038,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-28 04:05:46,0.00999999977648258,-0.435999989509583,0.226999998092651,111.186106973258,0.141000002622604,156.186106973258,0.159999996423721,158.813893026742,0.151999995112419,113.813893026742,0.414000004529953,68.8138930267424,0.10700000077486,23.8138930267424,0.13400000333786,21.1861069732576,0.109999999403954,66.1861069732576,0.17399999499321,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
